    44 -4.499999999999999556E-01  1.404416803351806742E-01 -6.319875615083130060E-02
    44 -6.749999999999999056E-02  1.190054468695083550E-10 -8.032867663691813120E-12
    44  1.079999999999999849E+00  7.962713368598560291E-06  8.599730438086443623E-06
    44 -7.650000000000000355E+00  1.312372873694096775E-02 -1.003965248375984082E-01
    44  1.079999999999999849E+00  5.327890937629327084E-01  5.754122212639672940E-01
    44 -6.749999999999999056E-02  5.327890937629327084E-01 -3.596326382899795587E-02
    44 -4.499999999999999556E-01  7.962713368598563679E-06 -3.583221015869353486E-06
    44  3.000000000000000000E+00  1.312372873694097296E-02  3.937118621082291714E-02
    44  4.499999999999999556E-01  5.327890937629328194E-01  2.397550921933197521E-01
    44  2.812499999999999722E-02  3.136949521498558205E-11  8.822670529214693943E-13
    44 -1.875000000000000000E-01  3.459377336464761459E-03 -6.486332505871427465E-04
    44 -2.812499999999999722E-02  1.404416803351806742E-01 -3.949922259426956288E-03
    44  6.609948773328958582E-01
    54 -2.812499999999999722E-02  3.136949521498558205E-11 -8.822670529214693943E-13
    54 -1.875000000000000000E-01  3.459377336464761459E-03 -6.486332505871427465E-04
    54  2.812499999999999722E-02  1.404416803351806742E-01  3.949922259426956288E-03
    54  4.499999999999999556E-01  7.962713368598560291E-06  3.583221015869351792E-06
    54  3.000000000000000000E+00  1.312372873694096775E-02  3.937118621082290326E-02
    54 -4.499999999999999556E-01  5.327890937629327084E-01 -2.397550921933196966E-01
    54 -6.749999999999999056E-02  1.190054468695084067E-10 -8.032867663691816351E-12
    54  1.079999999999999849E+00  7.962713368598563679E-06  8.599730438086447011E-06
    54 -7.650000000000000355E+00  1.312372873694097296E-02 -1.003965248375984498E-01
    54  1.079999999999999849E+00  5.327890937629328194E-01  5.754122212639674050E-01
    54 -6.749999999999999056E-02  5.327890937629328194E-01 -3.596326382899796281E-02
    54 -4.499999999999999556E-01  2.098948455598419081E-06 -9.445268050192884807E-07
    54  3.000000000000000000E+00  3.459377336464761459E-03  1.037813200939428394E-02
    54  4.499999999999999556E-01  1.404416803351806742E-01  6.319875615083130060E-02
    54  2.812499999999999722E-02  2.179660790654364080E-12  6.130295973715398091E-14
    54 -1.875000000000000000E-01  2.403694764195151009E-04 -4.506927682865908142E-05
    54 -2.812499999999999722E-02  9.758372645217843963E-03 -2.744542306467518452E-04
    54  3.152384186922592146E-01
    64 -2.812499999999999722E-02  1.190054468695083550E-10 -3.347028193204921999E-12
    64 -1.875000000000000000E-01  1.312372873694096775E-02 -2.460699138176431454E-03
    64  2.812499999999999722E-02  5.327890937629327084E-01  1.498469326208248104E-02
    64  4.499999999999999556E-01  7.962713368598563679E-06  3.583221015869353486E-06
    64  3.000000000000000000E+00  1.312372873694097296E-02  3.937118621082291714E-02
    64 -4.499999999999999556E-01  5.327890937629328194E-01 -2.397550921933197521E-01
    64 -6.749999999999999056E-02  3.136949521498558205E-11 -2.117440927011526385E-12
    64  1.079999999999999849E+00  2.098948455598419081E-06  2.266864332046292100E-06
    64 -7.650000000000000355E+00  3.459377336464761459E-03 -2.646423662395542761E-02
    64  1.079999999999999849E+00  1.404416803351806742E-01  1.516770147619951048E-01
    64 -6.749999999999999056E-02  1.404416803351806742E-01 -9.479813422624694050E-03
    64 -4.499999999999999556E-01  1.458421826337478161E-07 -6.562898218518650799E-08
    64  3.000000000000000000E+00  2.403694764195151009E-04  7.211084292585453028E-04
    64  4.499999999999999556E-01  9.758372645217843963E-03  4.391267690348029523E-03
    64  2.812499999999999722E-02  3.992187994155812748E-14  1.122802873356322217E-15
    64 -1.875000000000000000E-01  4.402520529973940530E-06 -8.254725993701137965E-07
    64 -2.812499999999999722E-02  1.787308295115116086E-04 -5.026804580011263822E-06
    64 -6.701463884984625030E-02
    74 -2.812499999999999722E-02  1.190054468695084067E-10 -3.347028193204923614E-12
    74 -1.875000000000000000E-01  1.312372873694097296E-02 -2.460699138176432321E-03
    74  2.812499999999999722E-02  5.327890937629328194E-01  1.498469326208248451E-02
    74  4.499999999999999556E-01  2.098948455598419081E-06  9.445268050192884807E-07
    74  3.000000000000000000E+00  3.459377336464761459E-03  1.037813200939428394E-02
    74 -4.499999999999999556E-01  1.404416803351806742E-01 -6.319875615083130060E-02
    74 -6.749999999999999056E-02  2.179660790654364080E-12 -1.471271033691695592E-13
    74  1.079999999999999849E+00  1.458421826337478161E-07  1.575095572444476139E-07
    74 -7.650000000000000355E+00  2.403694764195151009E-04 -1.838826494609290593E-03
    74  1.079999999999999849E+00  9.758372645217843963E-03  1.053904245683526947E-02
    74 -6.749999999999999056E-02  9.758372645217843963E-03 -6.586901535522043417E-04
    74 -4.499999999999999556E-01  2.671192751864542239E-09 -1.202036738339043946E-09
    74  3.000000000000000000E+00  4.402520529973940530E-06  1.320756158992182074E-05
    74  4.499999999999999556E-01  1.787308295115116086E-04  8.042887328018022116E-05
    74  2.812499999999999722E-02  1.927408400175845712E-16  5.420836125494565679E-18
    74 -1.875000000000000000E-01  2.125514896553042626E-08 -3.985340431036954717E-09
    74 -2.812499999999999722E-02  8.629035072375886593E-07 -2.426916114105717972E-08
    74 -3.216039519765728771E-02
    25 -2.812499999999999722E-02  1.289638502988697346E-11 -3.627108289655711034E-13
    25 -1.875000000000000000E-01  8.629035072375886593E-07 -1.617944076070478868E-07
    25  2.812499999999999722E-02  2.125514896553038655E-08  5.978010646555420701E-10
    25  4.499999999999999556E-01  4.402520529973924436E-06  1.981134238488265658E-06
    25  3.000000000000000000E+00  1.787308295115109581E-04  5.361924885345329284E-04
    25 -4.499999999999999556E-01  1.787308295115109581E-04 -8.042887328017992300E-05
    25 -6.749999999999999056E-02  1.458421826337473132E-07 -9.844347327777942781E-09
    25  1.079999999999999849E+00  2.403694764195142607E-04  2.595990345330753527E-04
    25 -7.650000000000000355E+00  9.758372645217809269E-03 -7.465155073591624169E-02
    25  1.079999999999999849E+00  9.758372645217809269E-03  1.053904245683523304E-02
    25 -6.749999999999999056E-02  2.403694764195138270E-04 -1.622493965831718244E-05
    25 -4.499999999999999556E-01  3.459377336464761459E-03 -1.556719801409142418E-03
    25  3.000000000000000000E+00  1.404416803351806742E-01  4.213250410055420225E-01
    25  4.499999999999999556E-01  1.404416803351806742E-01  6.319875615083130060E-02
    25  2.812499999999999722E-02  7.962713368598560291E-06  2.239513134918344870E-07
    25 -1.875000000000000000E-01  5.327890937629327084E-01 -9.989795508054988282E-02
    25 -2.812499999999999722E-02  1.312372873694094520E-02 -3.691048707264640567E-04
    25  3.192886808789713315E-01
    35 -2.812499999999999722E-02  2.671192751864532313E-09 -7.512729614618996225E-11
    35 -1.875000000000000000E-01  1.787308295115109581E-04 -3.351203053340830803E-05
    35  2.812499999999999722E-02  4.402520529973916813E-06  1.238208899055163918E-07
    35  4.499999999999999556E-01  2.403694764195142607E-04  1.081662643887814105E-04
    35  3.000000000000000000E+00  9.758372645217809269E-03  2.927511793565342607E-02
    35 -4.499999999999999556E-01  9.758372645217809269E-03 -4.391267690348013911E-03
    35 -6.749999999999999056E-02  2.098948455598419081E-06 -1.416790207528932562E-07
    35  1.079999999999999849E+00  3.459377336464761459E-03  3.736127523381942064E-03
    35 -7.650000000000000355E+00  1.404416803351806742E-01 -1.074378854564132180E+00
    35  1.079999999999999849E+00  1.404416803351806742E-01  1.516770147619951048E-01
    35 -6.749999999999999056E-02  3.459377336464754954E-03 -2.335079702113709182E-04
    35 -4.499999999999999556E-01  1.312372873694096775E-02 -5.905677931623435316E-03
    35  3.000000000000000000E+00  5.327890937629327084E-01  1.598367281288798125E+00
    35  4.499999999999999556E-01  5.327890937629327084E-01  2.397550921933196966E-01
    35  2.812499999999999722E-02  7.962713368598563679E-06  2.239513134918345929E-07
    35 -1.875000000000000000E-01  5.327890937629328194E-01 -9.989795508054991058E-02
    35 -2.812499999999999722E-02  1.312372873694095041E-02 -3.691048707264642193E-04
    35  8.377091258474675950E-01
    45 -2.812499999999999722E-02  1.458421826337473132E-07 -4.101811386574142687E-09
    45 -1.875000000000000000E-01  9.758372645217809269E-03 -1.829694870978339129E-03
    45  2.812499999999999722E-02  2.403694764195138270E-04  6.760391524298825452E-06
    45  4.499999999999999556E-01  3.459377336464761459E-03  1.556719801409142418E-03
    45  3.000000000000000000E+00  1.404416803351806742E-01  4.213250410055420225E-01
    45 -4.499999999999999556E-01  1.404416803351806742E-01 -6.319875615083130060E-02
    45 -6.749999999999999056E-02  7.962713368598560291E-06 -5.374831523804027265E-07
    45  1.079999999999999849E+00  1.312372873694096775E-02  1.417362703589624372E-02
    45 -7.650000000000000355E+00  5.327890937629327084E-01 -4.075836567286435397E+00
    45  1.079999999999999849E+00  5.327890937629327084E-01  5.754122212639672940E-01
    45 -6.749999999999999056E-02  1.312372873694094520E-02 -8.858516897435137144E-04
    45 -4.499999999999999556E-01  1.312372873694097296E-02 -5.905677931623437051E-03
    45  3.000000000000000000E+00  5.327890937629328194E-01  1.598367281288798569E+00
    45  4.499999999999999556E-01  5.327890937629328194E-01  2.397550921933197521E-01
    45  2.812499999999999722E-02  2.098948455598419081E-06  5.903292531370553004E-08
    45 -1.875000000000000000E-01  1.404416803351806742E-01 -2.633281506284637641E-02
    45 -2.812499999999999722E-02  3.459377336464754954E-03 -9.729498758807122495E-05
    45 -1.323490397551627673E+00
    55 -2.812499999999999722E-02  2.098948455598419081E-06 -5.903292531370553004E-08
    55 -1.875000000000000000E-01  1.404416803351806742E-01 -2.633281506284637641E-02
    55  2.812499999999999722E-02  3.459377336464754954E-03  9.729498758807122495E-05
    55  4.499999999999999556E-01  1.312372873694096775E-02  5.905677931623435316E-03
    55  3.000000000000000000E+00  5.327890937629327084E-01  1.598367281288798125E+00
    55 -4.499999999999999556E-01  5.327890937629327084E-01 -2.397550921933196966E-01
    55 -6.749999999999999056E-02  7.962713368598563679E-06 -5.374831523804029382E-07
    55  1.079999999999999849E+00  1.312372873694097296E-02  1.417362703589624892E-02
    55 -7.650000000000000355E+00  5.327890937629328194E-01 -4.075836567286436285E+00
    55  1.079999999999999849E+00  5.327890937629328194E-01  5.754122212639674050E-01
    55 -6.749999999999999056E-02  1.312372873694095041E-02 -8.858516897435140397E-04
    55 -4.499999999999999556E-01  3.459377336464761459E-03 -1.556719801409142418E-03
    55  3.000000000000000000E+00  1.404416803351806742E-01  4.213250410055420225E-01
    55  4.499999999999999556E-01  1.404416803351806742E-01  6.319875615083130060E-02
    55  2.812499999999999722E-02  1.458421826337478161E-07  4.101811386574156750E-09
    55 -1.875000000000000000E-01  9.758372645217843963E-03 -1.829694870978345635E-03
    55 -2.812499999999999722E-02  2.403694764195146672E-04 -6.760391524298849169E-06
    55 -1.667724194046277475E+00
    65 -2.812499999999999722E-02  7.962713368598560291E-06 -2.239513134918344870E-07
    65 -1.875000000000000000E-01  5.327890937629327084E-01 -9.989795508054988282E-02
    65  2.812499999999999722E-02  1.312372873694094520E-02  3.691048707264640567E-04
    65  4.499999999999999556E-01  1.312372873694097296E-02  5.905677931623437051E-03
    65  3.000000000000000000E+00  5.327890937629328194E-01  1.598367281288798569E+00
    65 -4.499999999999999556E-01  5.327890937629328194E-01 -2.397550921933197521E-01
    65 -6.749999999999999056E-02  2.098948455598419081E-06 -1.416790207528932562E-07
    65  1.079999999999999849E+00  3.459377336464761459E-03  3.736127523381942064E-03
    65 -7.650000000000000355E+00  1.404416803351806742E-01 -1.074378854564132180E+00
    65  1.079999999999999849E+00  1.404416803351806742E-01  1.516770147619951048E-01
    65 -6.749999999999999056E-02  3.459377336464754954E-03 -2.335079702113709182E-04
    65 -4.499999999999999556E-01  2.403694764195151009E-04 -1.081662643887817900E-04
    65  3.000000000000000000E+00  9.758372645217843963E-03  2.927511793565353015E-02
    65  4.499999999999999556E-01  9.758372645217843963E-03  4.391267690348029523E-03
    65  2.812499999999999722E-02  2.671192751864542239E-09  7.512729614619024660E-11
    65 -1.875000000000000000E-01  1.787308295115116086E-04 -3.351203053340843000E-05
    65 -2.812499999999999722E-02  4.402520529973932907E-06 -1.238208899055168418E-07
    65  3.793140145232948290E-01
    75 -2.812499999999999722E-02  7.962713368598563679E-06 -2.239513134918345929E-07
    75 -1.875000000000000000E-01  5.327890937629328194E-01 -9.989795508054991058E-02
    75  2.812499999999999722E-02  1.312372873694095041E-02  3.691048707264642193E-04
    75  4.499999999999999556E-01  3.459377336464761459E-03  1.556719801409142418E-03
    75  3.000000000000000000E+00  1.404416803351806742E-01  4.213250410055420225E-01
    75 -4.499999999999999556E-01  1.404416803351806742E-01 -6.319875615083130060E-02
    75 -6.749999999999999056E-02  1.458421826337478161E-07 -9.844347327777975868E-09
    75  1.079999999999999849E+00  2.403694764195151009E-04  2.595990345330762743E-04
    75 -7.650000000000000355E+00  9.758372645217843963E-03 -7.465155073591650536E-02
    75  1.079999999999999849E+00  9.758372645217843963E-03  1.053904245683526947E-02
    75 -6.749999999999999056E-02  2.403694764195146672E-04 -1.622493965831723665E-05
    75 -4.499999999999999556E-01  4.402520529973940530E-06 -1.981134238488272857E-06
    75  3.000000000000000000E+00  1.787308295115116086E-04  5.361924885345348800E-04
    75  4.499999999999999556E-01  1.787308295115116086E-04  8.042887328018022116E-05
    75  2.812499999999999722E-02  1.289638502988697346E-11  3.627108289655711034E-13
    75 -1.875000000000000000E-01  8.629035072375886593E-07 -1.617944076070478868E-07
    75 -2.812499999999999722E-02  2.125514896553038655E-08 -5.978010646555420701E-10
    75  1.968992643021593714E-01
    26 -2.812499999999999722E-02  2.125514896553042626E-08 -5.978010646555432075E-10
    26 -1.875000000000000000E-01  8.629035072375886593E-07 -1.617944076070478868E-07
    26  2.812499999999999722E-02  1.289638502988685876E-11  3.627108289655678722E-13
    26  4.499999999999999556E-01  1.787308295115109581E-04  8.042887328017992300E-05
    26  3.000000000000000000E+00  1.787308295115109581E-04  5.361924885345329284E-04
    26 -4.499999999999999556E-01  4.402520529973916813E-06 -1.981134238488262269E-06
    26 -6.749999999999999056E-02  2.403694764195142607E-04 -1.622493965831720955E-05
    26  1.079999999999999849E+00  9.758372645217809269E-03  1.053904245683523304E-02
    26 -7.650000000000000355E+00  9.758372645217809269E-03 -7.465155073591624169E-02
    26  1.079999999999999849E+00  2.403694764195138270E-04  2.595990345330749191E-04
    26 -6.749999999999999056E-02  1.458421826337460162E-07 -9.844347327777855100E-09
    26 -4.499999999999999556E-01  1.404416803351806742E-01 -6.319875615083130060E-02
    26  3.000000000000000000E+00  1.404416803351806742E-01  4.213250410055420225E-01
    26  4.499999999999999556E-01  3.459377336464754954E-03  1.556719801409139599E-03
    26  2.812499999999999722E-02  1.312372873694096775E-02  3.691048707264647072E-04
    26 -1.875000000000000000E-01  5.327890937629327084E-01 -9.989795508054988282E-02
    26 -2.812499999999999722E-02  7.962713368598490834E-06 -2.239513134918325282E-07
    26  1.968992643021596489E-01
    36 -2.812499999999999722E-02  4.402520529973924436E-06 -1.238208899055166036E-07
    36 -1.875000000000000000E-01  1.787308295115109581E-04 -3.351203053340830803E-05
    36  2.812499999999999722E-02  2.671192751864508738E-09  7.512729614618930309E-11
    36  4.499999999999999556E-01  9.758372645217809269E-03  4.391267690348013911E-03
    36  3.000000000000000000E+00  9.758372645217809269E-03  2.927511793565342607E-02
    36 -4.499999999999999556E-01  2.403694764195138270E-04 -1.081662643887812072E-04
    36 -6.749999999999999056E-02  3.459377336464761459E-03 -2.335079702113713790E-04
    36  1.079999999999999849E+00  1.404416803351806742E-01  1.516770147619951048E-01
    36 -7.650000000000000355E+00  1.404416803351806742E-01 -1.074378854564132180E+00
    36  1.079999999999999849E+00  3.459377336464754954E-03  3.736127523381934691E-03
    36 -6.749999999999999056E-02  2.098948455598400447E-06 -1.416790207528920121E-07
    36 -4.499999999999999556E-01  5.327890937629327084E-01 -2.397550921933196966E-01
    36  3.000000000000000000E+00  5.327890937629327084E-01  1.598367281288798125E+00
    36  4.499999999999999556E-01  1.312372873694094520E-02  5.905677931623424907E-03
    36  2.812499999999999722E-02  1.312372873694097296E-02  3.691048707264648157E-04
    36 -1.875000000000000000E-01  5.327890937629328194E-01 -9.989795508054991058E-02
    36 -2.812499999999999722E-02  7.962713368598492528E-06 -2.239513134918325812E-07
    36  3.793140145232942184E-01
    46 -2.812499999999999722E-02  2.403694764195142607E-04 -6.760391524298838158E-06
